x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,y
3.0354643139483017,0.35855742047231454,0.19917323973082227,4.33964327767231,1.0944765973704136,1.5536408152502605,1.9100759992575782,2.6971681264635436,2.4418618285175833,0.8485811762443602,0.6922823456296713,2.2597754392736356,0.06087463430098133,0.38019821021389466,0.4598119691877898,0.8567081336276686,0.7238082000896771,0.8096131126682133,1.0773126907419046,2.435108854293146,1.2232317414018379,1.1194488479295202,0.3713708520626781,1.7643174466759128,0.17356496263835747,0.07334454712521152,0.3417644103227147,0.8946208587155036,2.303307492648284,585
1.964123967848901,0.1303845165353871,0.28453319961546036,5.800513291938236,0.43779063894816544,0.9632573054551615,0.8704143794085166,2.196265474406028,1.5402513072187833,0.7159903674561789,0.4153694073778028,2.39014709923173,0.11160349621846577,0.3530411951986165,0.5659224236157413,0.6853665069021349,0.1340385555721624,0.5262485232343387,0.6783079904671252,1.1675179438391796,1.1512769330840826,1.730057310436531,0.06752197310230511,0.5881058155586376,0.1301737219787681,0.04889636475014101,0.0,0.7104342113328999,1.013455296765245,262
2.4700346868402847,0.7823070992123227,0.19917323973082227,4.382610042797777,0.1563537996243448,0.9632573054551615,0.749523493379556,3.159539805285865,2.59213024873405,0.5303632351527252,0.34614117281483564,1.607917139483164,0.0811661790679751,0.46166925525972924,0.17685075737991915,0.6510981815570281,0.7238082000896771,0.48576786760092805,0.5985070504121692,1.1341602883009174,1.1872543372429603,1.4586757715445262,0.5739367713695934,1.7643174466759128,0.06508686098938404,0.12224091187535252,0.11392147010757156,0.5262475639502963,1.7044475445597302,222
1.964123967848901,0.5541341952753952,0.2560798796539143,3.0936070890337257,1.0632058374455446,3.386936977245568,1.5715815183764883,2.9668849391098977,2.3291605133552333,2.2540437493990817,0.24229882097038496,2.4336043192177614,0.11160349621846577,0.24441313513750373,0.1061104544279515,0.5482932055217079,0.9650776001195693,1.0524970464686774,0.5586065803846914,1.3676638770687533,1.295186549719593,1.6961346180750305,0.5739367713695934,1.960352718528792,0.08678248131917873,0.12224091187535252,0.6075811739070484,1.0261827497030775,3.7313581380902203,565
2.8569075895984017,1.1082683905507904,0.28453319961546036,3.8240420961666883,1.1257473572952825,2.6722622022304483,2.9497376191066396,5.972300851454989,5.07155918230575,1.6971623524887205,0.6230541110667042,4.432636438575209,0.2536443095874222,0.3258841801833383,0.424441817711806,0.8909764589727753,0.616577355631947,1.4977842584361947,0.7581089305220811,1.100802632762655,0.8994351039719396,2.476356542389545,0.47265381171613574,4.704846524469101,0.477303647255483,0.24448182375070504,0.41771205706109577,0.841996102320474,3.178564339854632,302
1.7855672434990009,0.8149032283461694,0.2276265596923683,2.792839733155447,0.3752491190984275,1.6468592641652762,1.6199378727880727,4.353999975576863,3.6064420851951997,0.5568813969103614,0.48459764194076993,1.8686604593993525,0.21306122005343464,0.2715701501527819,0.14148060590393532,0.3426832534510674,0.6433850667463796,0.9310550795684454,0.7182084604946031,0.7005107663035077,0.6475932748597965,1.5265211562675276,0.4388928251649832,1.7643174466759128,0.15186934230856278,0.024448182375070505,0.5316335271686673,0.5262475639502963,1.151653746324142,1727
2.8569075895984017,0.6845187118107823,0.8251462788848352,3.050640323908257,1.469725716468841,1.7711505293852972,1.2814433919069828,4.199876082636089,3.343472349816383,1.0607264703054504,0.3807552900963192,3.259291498952359,0.12174926860196265,0.570297315320842,0.3890716662358221,0.44548822948638767,0.9918853112340018,0.7286518014013921,2.7930329019234565,2.301678232140097,1.9068024204205118,0.8819900013990158,0.7765026906765088,4.508811252616222,0.17356496263835747,0.19558545900056404,0.18986911684595262,2.499675928763907,2.8561012908838723,1965
4.106804660047702,0.4889419370077016,0.5975197191924668,2.7069062029045097,0.7192274782719861,1.615786447860271,2.3211050117560443,3.621911484108187,3.26833813970815,0.7955448527290877,0.3807552900963192,1.912117679385384,0.07102040668447822,0.9233385105194585,0.3890716662358221,0.47975655483149443,0.831039044547407,0.40480655633410667,1.0773126907419046,1.46773684368354,0.9713899122896947,0.5766857701455104,0.7089807175742037,3.332599621498946,0.04339124065958937,0.22003364137563455,0.22784294021514312,0.9998703715055628,2.7639689911779413,548
1.9046050597322677,0.293365162204621,0.2560798796539143,1.5897703096423312,0.4065198790232965,0.8700388565401459,1.6199378727880727,2.3889203405819956,1.5778184122729,0.3712542646069076,0.17307058640741782,2.3032326592596672,0.04058308953398755,0.2715701501527819,0.24759106033188683,0.3769515787961742,0.5093465111742171,0.8500937683016241,0.35910423024730154,0.73386842184177,0.3957514457476534,0.3392269236150061,0.33760986551152555,0.1960352718528792,0.021695620329794683,0.024448182375070505,0.49365970379947677,0.4473104293577518,1.151653746324142,223
3.2437804923565183,1.01048000314925,0.28453319961546036,2.4491056121516994,1.0632058374455446,2.765480651145464,5.7060498205669425,5.432867226162281,3.9069789256281333,2.4927072052178083,0.796124697474122,4.389179218589177,0.1623323581359502,0.5159832852902856,0.14148060590393532,0.3426832534510674,0.5629619334030821,0.9310550795684454,0.6384075204396472,1.934744021219212,1.0793221247663274,2.3067430805820415,0.5401757848184409,0.980176359264396,0.17356496263835747,0.3178263708759166,0.22784294021514312,0.7630589677279295,1.9808444436775245,235
4.731753195272352,0.6845187118107823,0.6259730391540128,4.812277694052462,1.3759134366942343,3.4801554261605836,6.3105042507117455,5.471398199397474,4.508052606494,3.1291430874010784,1.2114941048519248,6.1709252380164665,0.020291544766993776,0.570297315320842,0.6012925750917252,0.5825615308668146,0.7506159112041095,1.0929777021020881,0.8379098705770369,2.6352547875227197,1.9068024204205118,3.6975734674035667,1.2491565023926445,2.940529077793188,0.32543430494692027,0.22003364137563455,0.11392147010757156,1.1577446406906517,2.2572413427953184,231
5.535258454846903,1.9231716188969596,0.5406130792693747,7.648084192333377,0.9693935576709378,6.6185098729661105,7.567769465412936,6.742920316158859,5.1842604974681,3.394324704977441,1.107651753007474,5.866724698114247,0.3246647162719004,0.5159832852902856,0.424441817711806,0.5482932055217079,1.1259238668061642,1.1334583577354986,0.6783079904671252,2.068174643372261,1.726915399626124,3.3583465437885605,0.6752197310230511,5.488987611880617,0.49899926758527774,0.07334454712521152,0.26581676358433365,0.9472456151105332,1.750513694412696,321
4.999588281797203,1.2386529070861774,0.711332999038651,9.624555388104923,0.844310517971462,2.2683155902653804,4.279537365425207,7.128230048510794,5.97316970360455,2.360116396429627,0.5884399937852206,8.604529557234228,0.4464139848738631,0.2987271651680601,0.49518212066377365,0.27414660276085395,0.6701927778608121,2.1049940929373547,1.9551230313464196,2.668612443060982,4.281311094906433,3.6297280826805656,1.1816345292903394,4.508811252616222,0.3688255456065096,0.24448182375070504,0.7215026440146199,0.4736228075552666,2.6718366914720098,822
5.237663914263736,0.4237496787400081,0.5690663992309207,6.144247412941983,1.0944765973704136,1.4293495500302398,3.5300138720456506,6.242017664101343,5.559931548009266,2.439670881702536,0.48459764194076993,11.994192716144681,0.5174343915583413,0.2715701501527819,0.5305522721397574,1.199391387078736,0.6970004889752446,1.5787455697030162,1.6758197411540738,2.4017511987548836,3.7416500325232684,3.6975734674035667,0.7427417041253562,5.488987611880617,0.10847810164897342,0.46451546512633957,0.07594764673838104,0.8156837241229591,1.750513694412696,678
5.74357463325512,1.4342296818892581,0.8251462788848352,6.788748889824009,1.657350276018055,3.169427263110532,3.602548403663027,7.359415887921955,6.724511804686883,2.439670881702536,0.7268964629111548,8.995644537108511,1.5523031746750238,0.38019821021389466,0.3183313632838545,3.4268325345106745,0.6970004889752446,1.3763422915359627,1.635919271126596,4.803502397509767,3.7776274366821463,3.7993415444880685,0.9453076234322715,6.273128699292134,0.15186934230856278,0.6112045593767627,0.5316335271686673,1.0788075060981073,2.8100351410309066,1015
6.9934717037044205,1.5320180692907985,0.8820529188079272,7.261383306204161,1.4384549565439722,4.660922445750781,4.110290124984662,7.821787566744276,6.686944699632766,2.4131527199448994,2.1806893887334646,10.73393333654977,1.6436151261264957,1.2492226907027968,0.5659224236157413,1.7134162672553372,0.6970004889752446,1.9025908147703015,2.274326791566243,5.303867230583702,3.2379663742989826,5.393708085478597,1.7218103141087802,8.037446145968048,0.2386518236277415,1.6624764015047944,1.7847696983519545,1.6050550700484034,3.1324981900016664,1994
6.695877163121254,1.3690374236215646,0.7966929589232891,9.065987441473835,1.469725716468841,4.319121466395725,5.198308099245308,9.054778710270467,7.738823641148033,3.0495886021281695,1.6268635122297275,10.386275576661518,0.9537026040487074,0.8690244804889021,0.5659224236157413,2.0903678460515116,0.7506159112041095,1.9835521260371227,1.4763173910166842,4.069633975667998,4.3172884990653095,5.631166932009101,4.76029910371251,17.251103923053368,0.4339124065958937,1.0023754773778908,1.670848228244383,1.5787426918508887,3.8695565876491176,8638
10.832441277227272,2.3795174267708146,0.9389595587310192,10.655757751116166,2.626743833688993,5.6241797512059435,9.719627236728435,13.524371605552911,11.194997306126766,2.3070800729143546,0.8653529320370892,20.207607293504626,1.1261807345681545,1.2492226907027968,0.49518212066377365,1.6448796165651238,0.9650776001195693,2.550281304904872,3.9501465327203173,6.404669863346356,3.7416500325232684,8.039678089675645,3.8149914802802387,31.95374931201931,4.0787766220014,1.1735127540033843,1.898691168459526,1.236681775283196,2.303307492648284,8568
9.314709120253122,1.466825811023105,1.1381327984618415,10.870591576743507,3.00199295278742,3.5423010587705943,8.897569211731504,11.17398223820611,8.7907025826633,2.8109251463094433,2.215303506014948,17.60017409434274,0.7507871563787697,0.6789253753819547,0.6720328780436928,1.3707330138042697,1.2599624223783266,2.550281304904872,5.147160633544655,5.5707284748898,3.5977404158877584,7.3612242424456324,2.5995959644387465,23.720267894198383,3.840124798373659,0.8312382007523972,1.8607173450903356,0.8683084805179888,4.37628423603174,11575
8.302887682270354,0.5215380661415484,1.3942126781157558,10.312023630112419,2.6580145936138617,2.92084473267049,6.794067794827588,9.054778710270467,7.813957851256267,2.7048524992788985,1.5230211603852768,17.122144674496393,0.6188921153933101,0.6517683603666766,0.7074030295196766,0.8567081336276686,0.616577355631947,1.7001875366032482,4.029947472775273,3.135619620596654,2.0866894412149,4.002877698657072,2.1607031392737635,12.546257398584268,1.8658233483623428,0.26893000612577556,0.6075811739070484,0.9209332369130184,1.9347782938245588,8860
5.951890811663336,0.7823070992123227,0.8251462788848352,9.366754797352113,1.8762455954921378,2.20616995765537,7.060027744091301,7.9373804864498565,6.64937759457865,2.7313706610365345,1.3153364566963754,13.645567075613878,0.14204081336895644,0.570297315320842,0.6012925750917252,1.062318085698309,0.5093465111742171,1.4573036028027841,2.473829141703633,5.704159097042849,1.8348476121027566,2.8155834660045507,1.8230932737622378,7.25330505855653,0.8461291928619926,0.4156191003761986,0.37973823369190524,3.6837329476520737,2.02691059353049,10007
6.6363582550046205,1.2386529070861774,1.2519460783080256,6.702815359573072,0.9068520378211998,3.7287379566006256,3.989399238955701,6.31907961057173,5.146693392413983,1.962343970065083,1.6268635122297275,9.734417276871046,0.3449562610388942,0.7332394054125112,0.3537015147598383,0.44548822948638767,0.9382698890051369,1.3358616359025521,2.1147249114563316,4.436568186588882,2.914169736869084,3.765418852126568,1.3504394620461022,7.25330505855653,0.6291729895640458,0.3178263708759166,0.3417644103227147,3.5521710566644993,1.5662490950008332,15475
7.231547336170954,0.9778838740154032,1.1096794785002955,7.30435007132963,1.50099647639371,4.940577792495828,3.360766631605106,7.4750088076275345,5.74776707327985,1.2463536026089042,2.3537599751408824,12.385307696018964,0.537725936325335,1.4393217958097442,0.9903642413275473,0.6168298562119214,0.9650776001195693,1.5787455697030162,2.7531324318959784,2.068174643372261,3.0580793535045947,2.4085111576665432,1.8568542603133904,8.037446145968048,0.824433572532198,0.5378600122515511,0.6075811739070484,1.3682436662707702,2.7179028413249755,9946
6.695877163121254,1.6949987149600323,0.9105062387694732,5.113045049930741,2.6892853535387307,4.101611752260688,5.029060858804763,6.550265449982891,5.372096022738683,2.8639614698247158,1.6268635122297275,13.47173819566975,0.629037887776807,0.7875534354430676,0.9196239383755797,0.7881714829374551,0.9114621778907044,1.5787455697030162,2.6733314918410227,3.502553831517539,1.9427798245793895,3.154810389619557,1.215395515841492,4.90088179632198,0.5857817489044564,0.6601009241269036,0.49365970379947677,1.552430313653374,1.9808444436775245,6218
4.374639746572552,1.3364412944877178,0.4267997994231906,6.5309482990711984,1.9387871153418756,3.169427263110532,8.559074730850414,7.359415887921955,5.97316970360455,2.439670881702536,0.8999670493185727,12.25493603606087,0.3145189438884035,0.43451224024445106,0.9196239383755797,0.925244784317882,1.0455007334628668,1.9430714704037122,2.473829141703633,3.635984453670588,1.9427798245793895,2.2388976958590403,0.9453076234322715,5.096917068174859,0.412216786266099,0.6601009241269036,0.5696073505378578,1.236681775283196,1.2898521958830391,9295
